proteinID,esm3EmbeddingFile,esmcEmbeddingFile
9D45-1-B-2-809,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9D45-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/9D45-2
3LW5-1-N-13-8088,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3LW5-1-N,/data4/hfxie/Dataset/ESMCEmbeddings/3LW5-13
3LW5-1-3-17-12073,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3LW5-1-3,/data4/hfxie/Dataset/ESMCEmbeddings/3LW5-17
3LW5-1-A-1-1573,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3LW5-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/3LW5-1
3LW5-1-3-17-12073,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3LW5-1-3,/data4/hfxie/Dataset/ESMCEmbeddings/3LW5-17
3LW5-1-H-8-10126,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3LW5-1-H,/data4/hfxie/Dataset/ESMCEmbeddings/3LW5-8
3LW5-1-L-12-8475,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3LW5-1-L,/data4/hfxie/Dataset/ESMCEmbeddings/3LW5-12
3LW5-1-B-2-3238,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3LW5-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/3LW5-2
3LW5-1-H-8-10126,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3LW5-1-H,/data4/hfxie/Dataset/ESMCEmbeddings/3LW5-8
5AWW-1-Y-1-5594,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5AWW-1-Y,/data4/hfxie/Dataset/ESMCEmbeddings/5AWW-1
5AWW-1-G-3-13409,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5AWW-1-G,/data4/hfxie/Dataset/ESMCEmbeddings/5AWW-3
5AWW-1-Y-1-5594,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5AWW-1-Y,/data4/hfxie/Dataset/ESMCEmbeddings/5AWW-1
5AWW-1-E-2-6252,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5AWW-1-E,/data4/hfxie/Dataset/ESMCEmbeddings/5AWW-2
5D1Q-1-D-4-11149,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5D1Q-1-D,/data4/hfxie/Dataset/ESMCEmbeddings/5D1Q-4
5D1Q-1-E-5-13257,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5D1Q-1-E,/data4/hfxie/Dataset/ESMCEmbeddings/5D1Q-5
6P9H-2-A-1-13257,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6P9H-2-A,/data4/hfxie/Dataset/ESMCEmbeddings/6P9H-1
6P9H-2-H-2-7300,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6P9H-2-H,/data4/hfxie/Dataset/ESMCEmbeddings/6P9H-2
1IKN-1-C-2-320,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1IKN-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/1IKN-2
1IKN-1-D-3-6478,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1IKN-1-D,/data4/hfxie/Dataset/ESMCEmbeddings/1IKN-3
1IKN-1-A-1-8912,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1IKN-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/1IKN-1
1IKN-1-C-2-320,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1IKN-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/1IKN-2
1NFI-2-C-1-8912,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1NFI-2-C,/data4/hfxie/Dataset/ESMCEmbeddings/1NFI-1
1NFI-2-E-3-6478,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1NFI-2-E,/data4/hfxie/Dataset/ESMCEmbeddings/1NFI-3
1HTR-2-P-1-9406,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1HTR-2-P,/data4/hfxie/Dataset/ESMCEmbeddings/1HTR-1
1HTR-2-B-2-2976,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1HTR-2-B,/data4/hfxie/Dataset/ESMCEmbeddings/1HTR-2
7USC-1-A-1-2101,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7USC-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/7USC-1
7USC-1-D-4-11099,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7USC-1-D,/data4/hfxie/Dataset/ESMCEmbeddings/7USC-4
3P8C-1-E-4-11099,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3P8C-1-E,/data4/hfxie/Dataset/ESMCEmbeddings/3P8C-4
3P8C-1-F-5-9418,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3P8C-1-F,/data4/hfxie/Dataset/ESMCEmbeddings/3P8C-5
3P8C-1-D-3-3895,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3P8C-1-D,/data4/hfxie/Dataset/ESMCEmbeddings/3P8C-3
3P8C-1-E-4-11099,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3P8C-1-E,/data4/hfxie/Dataset/ESMCEmbeddings/3P8C-4
3P8C-1-A-1-2101,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3P8C-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/3P8C-1
3P8C-1-B-2-10681,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3P8C-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/3P8C-2
3P8C-1-B-2-10681,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3P8C-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/3P8C-2
3P8C-1-F-5-9418,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3P8C-1-F,/data4/hfxie/Dataset/ESMCEmbeddings/3P8C-5
7USD-1-B-2-10681,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7USD-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/7USD-2
7USD-1-F-6-5552,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7USD-1-F,/data4/hfxie/Dataset/ESMCEmbeddings/7USD-6
6VOA-1-G-4-695,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VOA-1-G,/data4/hfxie/Dataset/ESMCEmbeddings/6VOA-4
6VOA-1-F-6-232,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VOA-1-F,/data4/hfxie/Dataset/ESMCEmbeddings/6VOA-6
6VOA-1-E-3-141,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VOA-1-E,/data4/hfxie/Dataset/ESMCEmbeddings/6VOA-3
6VOA-1-F-6-232,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VOA-1-F,/data4/hfxie/Dataset/ESMCEmbeddings/6VOA-6
6VBU-1-0-1-6168,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VBU-1-0,/data4/hfxie/Dataset/ESMCEmbeddings/6VBU-1
6VBU-1-1-2-6165,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VBU-1-1,/data4/hfxie/Dataset/ESMCEmbeddings/6VBU-2
6VBU-1-0-1-6168,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VBU-1-0,/data4/hfxie/Dataset/ESMCEmbeddings/6VBU-1
6VBU-1-8-7-232,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VBU-1-8,/data4/hfxie/Dataset/ESMCEmbeddings/6VBU-7
6VBU-1-0-1-6168,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VBU-1-0,/data4/hfxie/Dataset/ESMCEmbeddings/6VBU-1
6VBU-1-4-4-141,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VBU-1-4,/data4/hfxie/Dataset/ESMCEmbeddings/6VBU-4
6VOA-1-E-3-141,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VOA-1-E,/data4/hfxie/Dataset/ESMCEmbeddings/6VOA-3
6VOA-1-I-7-767,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VOA-1-I,/data4/hfxie/Dataset/ESMCEmbeddings/6VOA-7
6VBU-1-8-7-232,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VBU-1-8,/data4/hfxie/Dataset/ESMCEmbeddings/6VBU-7
6VBU-1-9-8-767,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VBU-1-9,/data4/hfxie/Dataset/ESMCEmbeddings/6VBU-8
6VBV-1-5-5-695,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VBV-1-5,/data4/hfxie/Dataset/ESMCEmbeddings/6VBV-5
6VBV-1-9-8-767,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VBV-1-9,/data4/hfxie/Dataset/ESMCEmbeddings/6VBV-8
6VBV-1-1-2-6165,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VBV-1-1,/data4/hfxie/Dataset/ESMCEmbeddings/6VBV-2
6VBV-1-9-8-767,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VBV-1-9,/data4/hfxie/Dataset/ESMCEmbeddings/6VBV-8
6VNW-1-F-6-232,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VNW-1-F,/data4/hfxie/Dataset/ESMCEmbeddings/6VNW-6
6VNW-1-D-8-6165,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VNW-1-D,/data4/hfxie/Dataset/ESMCEmbeddings/6VNW-8
6VOA-1-G-4-695,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VOA-1-G,/data4/hfxie/Dataset/ESMCEmbeddings/6VOA-4
6VOA-1-D-9-6165,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VOA-1-D,/data4/hfxie/Dataset/ESMCEmbeddings/6VOA-9
6XT9-1-A-1-6165,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6XT9-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/6XT9-1
6XT9-1-D-2-141,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6XT9-1-D,/data4/hfxie/Dataset/ESMCEmbeddings/6XT9-2
6VBV-1-1-2-6165,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VBV-1-1,/data4/hfxie/Dataset/ESMCEmbeddings/6VBV-2
6VBV-1-3-9-4144,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VBV-1-3,/data4/hfxie/Dataset/ESMCEmbeddings/6VBV-9
6VNW-1-C-5-10921,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VNW-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/6VNW-5
6VNW-1-D-8-6165,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VNW-1-D,/data4/hfxie/Dataset/ESMCEmbeddings/6VNW-8
6VOA-1-C-5-10921,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VOA-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/6VOA-5
6VOA-1-I-7-767,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VOA-1-I,/data4/hfxie/Dataset/ESMCEmbeddings/6VOA-7
6VBV-1-7-6-10921,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VBV-1-7,/data4/hfxie/Dataset/ESMCEmbeddings/6VBV-6
6VBV-1-3-9-4144,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VBV-1-3,/data4/hfxie/Dataset/ESMCEmbeddings/6VBV-9
6VBU-1-2-3-12831,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VBU-1-2,/data4/hfxie/Dataset/ESMCEmbeddings/6VBU-3
6VBU-1-9-8-767,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VBU-1-9,/data4/hfxie/Dataset/ESMCEmbeddings/6VBU-8
6VBU-1-2-3-12831,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VBU-1-2,/data4/hfxie/Dataset/ESMCEmbeddings/6VBU-3
6VBU-1-8-7-232,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VBU-1-8,/data4/hfxie/Dataset/ESMCEmbeddings/6VBU-7
6VBU-1-2-3-12831,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VBU-1-2,/data4/hfxie/Dataset/ESMCEmbeddings/6VBU-3
6VBU-1-7-6-10921,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VBU-1-7,/data4/hfxie/Dataset/ESMCEmbeddings/6VBU-6
6VBU-1-1-2-6165,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VBU-1-1,/data4/hfxie/Dataset/ESMCEmbeddings/6VBU-2
6VBU-1-2-3-12831,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6VBU-1-2,/data4/hfxie/Dataset/ESMCEmbeddings/6VBU-3
2P8Q-1-A-1-3453,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/2P8Q-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/2P8Q-1
2P8Q-1-B-2-5955,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/2P8Q-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/2P8Q-2
6H5I-1-Ab-2-207,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6H5I-1-Ab,/data4/hfxie/Dataset/ESMCEmbeddings/6H5I-2
6H5I-1-Am-1-8139,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6H5I-1-Am,/data4/hfxie/Dataset/ESMCEmbeddings/6H5I-1
5TUD-1-A-1-13260,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5TUD-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/5TUD-1
5TUD-1-C-3-6917,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5TUD-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/5TUD-3
5TUD-1-A-1-13260,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5TUD-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/5TUD-1
5TUD-1-B-2-11149,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5TUD-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/5TUD-2
7SRS-1-R-3-13260,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7SRS-1-R,/data4/hfxie/Dataset/ESMCEmbeddings/7SRS-3
7SRS-1-C-4-12128,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7SRS-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/7SRS-4
7SRR-1-B-1-3220,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7SRR-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/7SRR-1
7SRR-1-R-5-13260,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7SRR-1-R,/data4/hfxie/Dataset/ESMCEmbeddings/7SRR-5
8GAE-1-B-1-4799,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8GAE-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/8GAE-1
8GAE-1-E-4-2666,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8GAE-1-E,/data4/hfxie/Dataset/ESMCEmbeddings/8GAE-4
2CG9-1-A-1-4799,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/2CG9-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/2CG9-1
2CG9-1-X-2-2699,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/2CG9-1-X,/data4/hfxie/Dataset/ESMCEmbeddings/2CG9-2
7KW7-1-A-1-4799,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7KW7-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/7KW7-1
7KW7-1-C-2-465,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7KW7-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/7KW7-2
7KRJ-1-B-1-4799,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7KRJ-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/7KRJ-1
7KRJ-1-D-3-2075,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7KRJ-1-D,/data4/hfxie/Dataset/ESMCEmbeddings/7KRJ-3
8FFV-1-A-1-4799,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8FFV-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/8FFV-1
8FFV-1-C-2-4489,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8FFV-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/8FFV-2
8GAE-1-B-1-4799,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8GAE-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/8GAE-1
8GAE-1-D-3-6818,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8GAE-1-D,/data4/hfxie/Dataset/ESMCEmbeddings/8GAE-3
2HDI-1-A-1-12545,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/2HDI-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/2HDI-1
2HDI-1-B-2-10677,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/2HDI-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/2HDI-2
4ZV4-1-A-1-3782,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4ZV4-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/4ZV4-1
4ZV4-1-C-2-13029,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4ZV4-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/4ZV4-2
4ZV0-1-A-1-13029,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4ZV0-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/4ZV0-1
4ZV0-1-B-2-10202,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4ZV0-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/4ZV0-2
3D87-2-A-1-12714,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3D87-2-A,/data4/hfxie/Dataset/ESMCEmbeddings/3D87-1
3D87-2-B-2-7211,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3D87-2-B,/data4/hfxie/Dataset/ESMCEmbeddings/3D87-2
3D85-1-A-1-11149,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3D85-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/3D85-1
3D85-1-C-3-12714,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3D85-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/3D85-3
3D85-1-B-2-7300,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3D85-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/3D85-2
3D85-1-C-3-12714,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3D85-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/3D85-3
5CE3-1-A-1-6482,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5CE3-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/5CE3-1
5CE3-1-B-2-12562,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5CE3-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/5CE3-2
8ARA-2-C-1-11977,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8ARA-2-C,/data4/hfxie/Dataset/ESMCEmbeddings/8ARA-1
8ARA-2-D-2-2332,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8ARA-2-D,/data4/hfxie/Dataset/ESMCEmbeddings/8ARA-2
7QII-1-A-1-11977,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7QII-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/7QII-1
7QII-1-B-2-1047,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7QII-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/7QII-2
6ZQU-1-C-1-2405,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6ZQU-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/6ZQU-1
6ZQU-1-D-2-13355,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6ZQU-1-D,/data4/hfxie/Dataset/ESMCEmbeddings/6ZQU-2
8Y3H-1-E-1-2405,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8Y3H-1-E,/data4/hfxie/Dataset/ESMCEmbeddings/8Y3H-1
8Y3H-1-L-4-2239,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8Y3H-1-L,/data4/hfxie/Dataset/ESMCEmbeddings/8Y3H-4
3W2W-2-A-1-1879,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3W2W-2-A,/data4/hfxie/Dataset/ESMCEmbeddings/3W2W-1
3W2W-2-B-2-7439,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3W2W-2-B,/data4/hfxie/Dataset/ESMCEmbeddings/3W2W-2
1Z5Y-1-D-1-8745,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1Z5Y-1-D,/data4/hfxie/Dataset/ESMCEmbeddings/1Z5Y-1
1Z5Y-1-E-2-13410,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1Z5Y-1-E,/data4/hfxie/Dataset/ESMCEmbeddings/1Z5Y-2
4NDN-1-B-1-7787,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4NDN-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/4NDN-1
4NDN-1-F-2-9042,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4NDN-1-F,/data4/hfxie/Dataset/ESMCEmbeddings/4NDN-2
4R67-2-q-1-7602,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4R67-2-q,/data4/hfxie/Dataset/ESMCEmbeddings/4R67-1
4R67-2-y-9-12804,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4R67-2-y,/data4/hfxie/Dataset/ESMCEmbeddings/4R67-9
4R67-1-B-2-3128,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4R67-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/4R67-2
4R67-1-I-9-12804,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4R67-1-I,/data4/hfxie/Dataset/ESMCEmbeddings/4R67-9
4R67-1-H-8-11917,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4R67-1-H,/data4/hfxie/Dataset/ESMCEmbeddings/4R67-8
4R67-1-I-9-12804,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4R67-1-I,/data4/hfxie/Dataset/ESMCEmbeddings/4R67-9
4R67-2-k-9-12804,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4R67-2-k,/data4/hfxie/Dataset/ESMCEmbeddings/4R67-9
4R67-2-b-14-6012,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4R67-2-b,/data4/hfxie/Dataset/ESMCEmbeddings/4R67-14
4R67-2-o-13-1787,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4R67-2-o,/data4/hfxie/Dataset/ESMCEmbeddings/4R67-13
4R67-2-y-9-12804,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4R67-2-y,/data4/hfxie/Dataset/ESMCEmbeddings/4R67-9
6R70-1-H-9-12804,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6R70-1-H,/data4/hfxie/Dataset/ESMCEmbeddings/6R70-9
6R70-1-I-10-5076,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6R70-1-I,/data4/hfxie/Dataset/ESMCEmbeddings/6R70-10
5T0C-1-BU-1-3143,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5T0C-1-BU,/data4/hfxie/Dataset/ESMCEmbeddings/5T0C-1
5T0C-1-Bd-10-5408,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5T0C-1-Bd,/data4/hfxie/Dataset/ESMCEmbeddings/5T0C-10
5T0C-1-AV-2-3446,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5T0C-1-AV,/data4/hfxie/Dataset/ESMCEmbeddings/5T0C-2
5T0C-1-Ad-10-5408,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5T0C-1-Ad,/data4/hfxie/Dataset/ESMCEmbeddings/5T0C-10
6WEG-1-C-1-10128,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6WEG-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/6WEG-1
6WEG-1-A-2-2667,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6WEG-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/6WEG-2
4XPD-1-A-1-529,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4XPD-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/4XPD-1
4XPD-1-C-3-12463,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4XPD-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/4XPD-3
4XNH-1-B-2-6980,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4XNH-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/4XNH-2
4XNH-1-C-3-12463,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4XNH-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/4XNH-3
8UH3-1-B-1-4387,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8UH3-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/8UH3-1
8UH3-1-D-3-8089,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8UH3-1-D,/data4/hfxie/Dataset/ESMCEmbeddings/8UH3-3
6EJP-1-A-1-7212,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6EJP-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/6EJP-1
6EJP-1-C-2-13411,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6EJP-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/6EJP-2
7MX2-1-B-1-6665,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7MX2-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/7MX2-1
7MX2-1-A-3-5409,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7MX2-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/7MX2-3
3AIZ-1-A-1-12362,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3AIZ-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/3AIZ-1
3AIZ-1-C-2-6212,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3AIZ-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/3AIZ-2
8TXR-1-A-1-12432,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8TXR-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/8TXR-1
8TXR-1-g-2-10382,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8TXR-1-g,/data4/hfxie/Dataset/ESMCEmbeddings/8TXR-2
6IST-1-C-2-10129,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6IST-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/6IST-2
